1;32;52;16;5598.40;
1;32;36;18;4859.82;
1;32;58;23;9177.00;
1;32;50;16;7984.00;
1;32;56;25;11225.00;
1;32;63;32;4448.00;
1;32;44;22;8118.00;
1;32;59;10;2999.90;
1;32;64;14;698.60;
1;32;60;11;2199.89;
1;32;62;10;2490.00;
1;32;47;26;2337.40;
1;32;39;20;2599.80;
1;32;34;41;16809.59;
1;32;55;22;16478.00;
1;32;51;34;27200.00;
1;32;48;14;2085.86;
1;32;41;7;979.93;
1;32;37;5;3899.95;
1;32;33;13;6109.87;
1;32;35;14;1119.86;
1;32;43;2;281.80;
1;32;38;29;11570.71;
1;32;45;46;6348.00;
1;32;46;15;8985.00;
1;32;40;46;4599.54;
1;32;57;34;5066.00;
1;32;61;37;3326.30;
1;32;42;44;10559.56;
1;22;53;10;9990.00;
1;22;49;46;27554.00;
1;22;54;30;8399.40;
1;22;52;6;2099.40;
1;22;36;8;2159.92;
1;22;58;43;17157.00;
1;22;50;13;6487.00;
1;22;56;12;5388.00;
1;22;63;35;4865.00;
1;22;44;17;6273.00;
1;22;59;45;13499.55;
1;22;64;35;1746.50;
1;22;60;36;7199.64;
1;22;62;32;7968.00;
1;22;47;35;3146.50;
1;22;39;2;259.98;
1;22;34;20;8199.80;
1;22;55;17;12733.00;
1;22;51;31;24800.00;
1;22;48;41;6108.59;
1;22;41;40;5599.60;
1;22;37;45;35099.55;
1;22;33;33;15509.67;
1;22;35;15;1199.85;
1;22;43;20;2818.00;
1;22;38;10;3989.90;
1;22;45;47;6486.00;
1;22;46;11;6589.00;
1;22;40;44;4399.56;
1;22;57;17;2533.00;
1;22;61;28;2517.20;
1;22;42;0;0.00;
1;25;53;9;8991.00;
1;25;49;19;11381.00;
1;25;54;11;3079.78;
1;25;52;45;15745.50;
1;25;36;2;539.98;
1;25;58;10;3990.00;
1;25;50;46;22954.00;
1;25;56;12;5388.00;
1;25;63;18;2502.00;
1;25;44;24;8856.00;
1;25;59;26;7799.74;
1;25;64;15;748.50;
1;25;60;13;2599.87;
1;25;62;22;5478.00;
1;25;47;23;2067.70;
1;25;39;14;1819.86;
1;25;34;3;1229.97;
1;25;55;39;29211.00;
1;25;51;9;7200.00;
1;25;48;15;2234.85;
1;25;41;41;5739.59;
1;25;37;38;29639.62;
1;25;33;14;6579.86;
1;25;35;36;2879.64;
1;25;43;21;2958.90;
1;25;38;32;12767.68;
1;25;45;3;414.00;
1;25;46;4;2396.00;
1;25;40;33;3299.67;
1;25;57;27;4023.00;
1;25;61;5;449.50;
1;25;42;12;2879.88;
1;31;53;24;23976.00;
1;31;49;34;20366.00;
1;31;54;43;12039.14;
1;31;52;37;12946.30;
1;31;36;18;4859.82;
1;31;58;1;399.00;
1;31;50;18;8982.00;
1;31;56;39;17511.00;
1;31;63;41;5699.00;
1;31;44;19;7011.00;
1;31;59;44;13199.56;
1;31;64;15;748.50;
1;31;60;21;4199.79;
1;31;62;2;498.00;
1;31;47;14;1258.60;
1;31;39;28;3639.72;
1;31;34;46;18859.54;
1;31;55;41;30709.00;
1;31;51;46;36800.00;
1;31;48;25;3724.75;
1;31;41;24;3359.76;
1;31;37;48;37439.52;
1;31;33;31;14569.69;
1;31;35;8;639.92;
1;31;43;1;140.90;
1;31;38;14;5585.86;
1;31;45;8;1104.00;
1;31;46;28;16772.00;
1;31;40;47;4699.53;
1;31;57;16;2384.00;
1;31;61;8;719.20;
1;31;42;40;9599.60;
1;30;53;44;43956.00;
1;30;49;15;8985.00;
1;30;54;19;5319.62;
1;30;52;16;5598.40;
1;30;36;10;2699.90;
1;30;58;10;3990.00;
1;30;50;38;18962.00;
1;30;56;23;10327.00;
1;30;63;36;5004.00;
1;30;44;5;1845.00;
1;30;59;36;10799.64;
1;30;64;32;1596.80;
1;30;60;21;4199.79;
1;30;62;2;498.00;
1;30;47;48;4315.20;
1;30;39;30;3899.70;
1;30;34;10;4099.90;
1;30;55;41;30709.00;
1;30;51;19;15200.00;
1;30;48;30;4469.70;
1;30;41;2;279.98;
1;30;37;41;31979.59;
1;30;33;28;13159.72;
1;30;35;30;2399.70;
1;30;43;39;5495.10;
1;30;38;5;1994.95;
1;30;45;41;5658.00;
1;30;46;24;14376.00;
1;30;40;49;4899.51;
1;30;57;33;4917.00;
1;30;61;24;2157.60;
1;30;42;36;8639.64;
1;27;53;14;13986.00;
1;27;49;22;13178.00;
1;27;54;42;11759.16;
1;27;52;21;7347.90;
1;27;36;44;11879.56;
1;27;58;25;9975.00;
1;27;50;10;4990.00;
1;27;56;24;10776.00;
1;27;63;2;278.00;
1;27;44;1;369.00;
1;27;59;32;9599.68;
1;27;64;32;1596.80;
1;27;60;23;4599.77;
1;27;62;5;1245.00;
1;27;47;22;1977.80;
1;27;39;19;2469.81;
1;27;34;24;9839.76;
1;27;55;13;9737.00;
1;27;51;3;2400.00;
1;27;48;36;5363.64;
1;27;41;35;4899.65;
1;27;37;32;24959.68;
1;27;33;10;4699.90;
1;27;35;13;1039.87;
1;27;43;49;6904.10;
1;27;38;44;17555.56;
1;27;45;14;1932.00;
1;27;46;45;26955.00;
1;27;40;15;1499.85;
1;27;57;1;149.00;
1;27;61;30;2697.00;
1;27;42;23;5519.77;
1;18;53;48;47952.00;
1;18;49;23;13777.00;
1;18;54;0;0.00;
1;18;52;33;11546.70;
1;18;36;7;1889.93;
1;18;58;11;4389.00;
1;18;50;44;21956.00;
1;18;56;12;5388.00;
1;18;63;25;3475.00;
1;18;44;28;10332.00;
1;18;59;24;7199.76;
1;18;64;39;1946.10;
1;18;60;31;6199.69;
1;18;62;10;2490.00;
1;18;47;35;3146.50;
1;18;39;39;5069.61;
1;18;34;43;17629.57;
1;18;55;26;19474.00;
1;18;51;35;28000.00;
1;18;48;34;5065.66;
1;18;41;2;279.98;
1;18;37;3;2339.97;
1;18;33;17;7989.83;
1;18;35;9;719.91;
1;18;43;0;0.00;
1;18;38;22;8777.78;
1;18;45;42;5796.00;
1;18;46;38;22762.00;
1;18;40;15;1499.85;
1;18;57;23;3427.00;
1;18;61;19;1708.10;
1;18;42;42;10079.58;
1;20;53;21;20979.00;
1;20;49;23;13777.00;
1;20;54;46;12879.08;
1;20;52;6;2099.40;
1;20;36;13;3509.87;
1;20;58;41;16359.00;
1;20;50;23;11477.00;
1;20;56;1;449.00;
1;20;63;41;5699.00;
1;20;44;32;11808.00;
1;20;59;10;2999.90;
1;20;64;38;1896.20;
1;20;60;38;7599.62;
1;20;62;20;4980.00;
1;20;47;49;4405.10;
1;20;39;4;519.96;
1;20;34;47;19269.53;
1;20;55;25;18725.00;
1;20;51;5;4000.00;
1;20;48;9;1340.91;
1;20;41;11;1539.89;
1;20;37;3;2339.97;
1;20;33;12;5639.88;
1;20;35;22;1759.78;
1;20;43;48;6763.20;
1;20;38;7;2792.93;
1;20;45;30;4140.00;
1;20;46;9;5391.00;
1;20;40;33;3299.67;
1;20;57;6;894.00;
1;20;61;43;3865.70;
1;20;42;13;3119.87;
1;28;53;23;22977.00;
1;28;49;37;22163.00;
1;28;54;24;6719.52;
1;28;52;35;12246.50;
1;28;36;20;5399.80;
1;28;58;18;7182.00;
1;28;50;15;7485.00;
1;28;56;22;9878.00;
1;28;63;28;3892.00;
1;28;44;30;11070.00;
1;28;59;49;14699.51;
1;28;64;5;249.50;
1;28;60;21;4199.79;
1;28;62;25;6225.00;
1;28;47;17;1528.30;
1;28;39;36;4679.64;
1;28;34;22;9019.78;
1;28;55;49;36701.00;
1;28;51;14;11200.00;
1;28;48;36;5363.64;
1;28;41;40;5599.60;
1;28;37;7;5459.93;
1;28;33;15;7049.85;
1;28;35;8;639.92;
1;28;43;44;6199.60;
1;28;38;47;18752.53;
1;28;45;45;6210.00;
1;28;46;45;26955.00;
1;28;40;20;1999.80;
1;28;57;3;447.00;
1;28;61;2;179.80;
1;28;42;46;11039.54;
1;24;53;35;34965.00;
1;24;49;41;24559.00;
1;24;54;14;3919.72;
1;24;52;14;4898.60;
1;24;36;2;539.98;
1;24;58;21;8379.00;
1;24;50;15;7485.00;
1;24;56;13;5837.00;
1;24;63;20;2780.00;
1;24;44;5;1845.00;
1;24;59;8;2399.92;
1;24;64;32;1596.80;
1;24;60;35;6999.65;
1;24;62;45;11205.00;
1;24;47;43;3865.70;
1;24;39;45;5849.55;
1;24;34;3;1229.97;
1;24;55;31;23219.00;
1;24;51;18;14400.00;
1;24;48;16;2383.84;
1;24;41;10;1399.90;
1;24;37;20;15599.80;
1;24;33;35;16449.65;
1;24;35;31;2479.69;
1;24;43;17;2395.30;
1;24;38;27;10772.73;
1;24;45;49;6762.00;
1;24;46;26;15574.00;
1;24;40;16;1599.84;
1;24;57;2;298.00;
1;24;61;27;2427.30;
1;24;42;37;8879.63;
1;17;53;49;48951.00;
1;17;49;26;15574.00;
1;17;54;48;13439.04;
1;17;52;46;16095.40;
1;17;36;7;1889.93;
1;17;58;22;8778.00;
1;17;50;11;5489.00;
1;17;56;22;9878.00;
1;17;63;7;973.00;
1;17;44;35;12915.00;
1;17;59;11;3299.89;
1;17;64;3;149.70;
1;17;60;25;4999.75;
1;17;62;11;2739.00;
1;17;47;48;4315.20;
1;17;39;24;3119.76;
1;17;34;45;18449.55;
1;17;55;44;32956.00;
1;17;51;36;28800.00;
1;17;48;1;148.99;
1;17;41;19;2659.81;
1;17;37;6;4679.94;
1;17;33;14;6579.86;
1;17;35;49;3919.51;
1;17;43;29;4086.10;
1;17;38;34;13565.66;
1;17;45;43;5934.00;
1;17;46;15;8985.00;
1;17;40;23;2299.77;
1;17;57;24;3576.00;
1;17;61;33;2966.70;
1;17;42;1;239.99;
1;23;53;9;8991.00;
1;23;49;48;28752.00;
1;23;54;48;13439.04;
1;23;52;3;1049.70;
1;23;36;8;2159.92;
1;23;58;7;2793.00;
1;23;50;41;20459.00;
1;23;56;38;17062.00;
1;23;63;3;417.00;
1;23;44;40;14760.00;
1;23;59;12;3599.88;
1;23;64;9;449.10;
1;23;60;11;2199.89;
1;23;62;32;7968.00;
1;23;47;18;1618.20;
1;23;39;44;5719.56;
1;23;34;45;18449.55;
1;23;55;1;749.00;
1;23;51;6;4800.00;
1;23;48;26;3873.74;
1;23;41;39;5459.61;
1;23;37;46;35879.54;
1;23;33;22;10339.78;
1;23;35;44;3519.56;
1;23;43;9;1268.10;
1;23;38;0;0.00;
1;23;45;37;5106.00;
1;23;46;25;14975.00;
1;23;40;31;3099.69;
1;23;57;29;4321.00;
1;23;61;17;1528.30;
1;23;42;19;4559.81;
2;19;53;21;20979.00;
2;19;49;27;16173.00;
2;19;54;13;3639.74;
2;19;52;2;699.80;
2;19;36;28;7559.72;
2;19;58;8;3192.00;
2;19;50;30;14970.00;
2;19;56;27;12123.00;
2;19;63;10;1390.00;
2;19;44;31;11439.00;
2;19;59;24;7199.76;
2;19;64;20;998.00;
2;19;60;7;1399.93;
2;19;62;4;996.00;
2;19;47;20;1798.00;
2;19;39;35;4549.65;
2;19;34;45;18449.55;
2;19;55;24;17976.00;
2;19;51;26;20800.00;
2;19;48;18;2681.82;
2;19;41;38;5319.62;
2;19;37;13;10139.87;
2;19;33;15;7049.85;
2;19;35;21;1679.79;
2;19;43;34;4790.60;
2;19;38;30;11969.70;
2;19;45;3;414.00;
2;19;46;44;26356.00;
2;19;40;24;2399.76;
2;19;57;17;2533.00;
2;19;61;38;3416.20;
2;19;42;0;0.00;
2;21;53;9;8991.00;
2;21;49;25;14975.00;
2;21;54;30;8399.40;
2;21;52;33;11546.70;
2;21;36;34;9179.66;
2;21;58;46;18354.00;
2;21;50;49;24451.00;
2;21;56;39;17511.00;
2;21;63;31;4309.00;
2;21;44;8;2952.00;
2;21;59;12;3599.88;
2;21;64;9;449.10;
2;21;60;11;2199.89;
2;21;62;13;3237.00;
2;21;47;44;3955.60;
2;21;39;46;5979.54;
2;21;34;6;2459.94;
2;21;55;9;6741.00;
2;21;51;19;15200.00;
2;21;48;16;2383.84;
2;21;41;43;6019.57;
2;21;37;47;36659.53;
2;21;33;8;3759.92;
2;21;35;49;3919.51;
2;21;43;35;4931.50;
2;21;38;31;12368.69;
2;21;45;1;138.00;
2;21;46;26;15574.00;
2;21;40;15;1499.85;
2;21;57;24;3576.00;
2;21;61;19;1708.10;
2;21;42;30;7199.70;
2;29;53;42;41958.00;
2;29;49;24;14376.00;
2;29;54;35;9799.30;
2;29;52;10;3499.00;
2;29;36;29;7829.71;
2;29;58;10;3990.00;
2;29;50;0;0.00;
2;29;56;35;15715.00;
2;29;63;48;6672.00;
2;29;44;1;369.00;
2;29;59;44;13199.56;
2;29;64;15;748.50;
2;29;60;8;1599.92;
2;29;62;15;3735.00;
2;29;47;48;4315.20;
2;29;39;49;6369.51;
2;29;34;33;13529.67;
2;29;55;39;29211.00;
2;29;51;7;5600.00;
2;29;48;32;4767.68;
2;29;41;49;6859.51;
2;29;37;8;6239.92;
2;29;33;21;9869.79;
2;29;35;43;3439.57;
2;29;43;38;5354.20;
2;29;38;13;5186.87;
2;29;45;6;828.00;
2;29;46;39;23361.00;
2;29;40;48;4799.52;
2;29;57;16;2384.00;
2;29;61;38;3416.20;
2;29;42;31;7439.69;
2;26;53;28;27972.00;
2;26;49;10;5990.00;
2;26;54;3;839.94;
2;26;52;7;2449.30;
2;26;36;41;11069.59;
2;26;58;29;11571.00;
2;26;50;15;7485.00;
2;26;56;35;15715.00;
2;26;63;4;556.00;
2;26;44;3;1107.00;
2;26;59;49;14699.51;
2;26;64;20;998.00;
2;26;60;44;8799.56;
2;26;62;24;5976.00;
2;26;47;22;1977.80;
2;26;39;14;1819.86;
2;26;34;10;4099.90;
2;26;55;15;11235.00;
2;26;51;3;2400.00;
2;26;48;8;1191.92;
2;26;41;36;5039.64;
2;26;37;12;9359.88;
2;26;33;0;0.00;
2;26;35;0;0.00;
2;26;43;20;2818.00;
2;26;38;4;1595.96;
2;26;45;17;2346.00;
2;26;46;1;599.00;
2;26;40;47;4699.53;
2;26;57;41;6109.00;
2;26;61;47;4225.30;
2;26;42;8;1919.92;
2;32;53;21;20979.00;
2;32;49;21;12579.00;
2;32;54;18;5039.64;
2;32;52;14;4898.60;
2;32;36;46;12419.54;
2;32;58;2;798.00;
2;32;50;20;9980.00;
2;32;56;2;898.00;
2;32;63;21;2919.00;
2;32;44;3;1107.00;
2;32;59;44;13199.56;
2;32;64;16;798.40;
2;32;60;39;7799.61;
2;32;62;33;8217.00;
2;32;47;1;89.90;
2;32;39;2;259.98;
2;32;34;6;2459.94;
2;32;55;24;17976.00;
2;32;51;27;21600.00;
2;32;48;49;7300.51;
2;32;41;21;2939.79;
2;32;37;27;21059.73;
2;32;33;36;16919.64;
2;32;35;17;1359.83;
2;32;43;8;1127.20;
2;32;38;6;2393.94;
2;32;45;13;1794.00;
2;32;46;27;16173.00;
2;32;40;3;299.97;
2;32;57;42;6258.00;
2;32;61;46;4135.40;
2;32;42;31;7439.69;
2;22;53;6;5994.00;
2;22;49;26;15574.00;
2;22;54;40;11199.20;
2;22;52;35;12246.50;
2;22;36;32;8639.68;
2;22;58;45;17955.00;
2;22;50;39;19461.00;
2;22;56;13;5837.00;
2;22;63;9;1251.00;
2;22;44;16;5904.00;
2;22;59;41;12299.59;
2;22;64;2;99.80;
2;22;60;1;199.99;
2;22;62;35;8715.00;
2;22;47;22;1977.80;
2;22;39;3;389.97;
2;22;34;43;17629.57;
2;22;55;0;0.00;
2;22;51;31;24800.00;
2;22;48;42;6257.58;
2;22;41;5;699.95;
2;22;37;48;37439.52;
2;22;33;10;4699.90;
2;22;35;17;1359.83;
2;22;43;16;2254.40;
2;22;38;23;9176.77;
2;22;45;31;4278.00;
2;22;46;33;19767.00;
2;22;40;4;399.96;
2;22;57;18;2682.00;
2;22;61;17;1528.30;
2;22;42;3;719.97;
2;25;53;7;6993.00;
2;25;49;13;7787.00;
2;25;54;47;13159.06;
2;25;52;34;11896.60;
2;25;36;5;1349.95;
2;25;58;32;12768.00;
2;25;50;48;23952.00;
2;25;56;25;11225.00;
2;25;63;7;973.00;
2;25;44;4;1476.00;
2;25;59;23;6899.77;
2;25;64;7;349.30;
2;25;60;28;5599.72;
2;25;62;19;4731.00;
2;25;47;47;4225.30;
2;25;39;24;3119.76;
2;25;34;42;17219.58;
2;25;55;28;20972.00;
2;25;51;44;35200.00;
2;25;48;9;1340.91;
2;25;41;16;2239.84;
2;25;37;45;35099.55;
2;25;33;18;8459.82;
2;25;35;18;1439.82;
2;25;43;33;4649.70;
2;25;38;16;6383.84;
2;25;45;40;5520.00;
2;25;46;48;28752.00;
2;25;40;33;3299.67;
2;25;57;25;3725.00;
2;25;61;1;89.90;
2;25;42;45;10799.55;
2;31;53;41;40959.00;
2;31;49;20;11980.00;
2;31;54;21;5879.58;
2;31;52;6;2099.40;
2;31;36;32;8639.68;
2;31;58;32;12768.00;
2;31;50;18;8982.00;
2;31;56;45;20205.00;
2;31;63;47;6533.00;
2;31;44;4;1476.00;
2;31;59;2;599.98;
2;31;64;8;399.20;
2;31;60;3;599.97;
2;31;62;8;1992.00;
2;31;47;17;1528.30;
2;31;39;20;2599.80;
2;31;34;47;19269.53;
2;31;55;9;6741.00;
2;31;51;28;22400.00;
2;31;48;29;4320.71;
2;31;41;18;2519.82;
2;31;37;47;36659.53;
2;31;33;20;9399.80;
2;31;35;43;3439.57;
2;31;43;22;3099.80;
2;31;38;9;3590.91;
2;31;45;18;2484.00;
2;31;46;2;1198.00;
2;31;40;40;3999.60;
2;31;57;14;2086.00;
2;31;61;14;1258.60;
2;31;42;23;5519.77;
2;30;53;39;38961.00;
2;30;49;29;17371.00;
2;30;54;11;3079.78;
2;30;52;19;6648.10;
2;30;36;30;8099.70;
2;30;58;41;16359.00;
2;30;50;41;20459.00;
2;30;56;39;17511.00;
2;30;63;8;1112.00;
2;30;44;30;11070.00;
2;30;59;4;1199.96;
2;30;64;49;2445.10;
2;30;60;42;8399.58;
2;30;62;16;3984.00;
2;30;47;4;359.60;
2;30;39;4;519.96;
2;30;34;13;5329.87;
2;30;55;37;27713.00;
2;30;51;32;25600.00;
2;30;48;4;595.96;
2;30;41;13;1819.87;
2;30;37;35;27299.65;
2;30;33;48;22559.52;
2;30;35;32;2559.68;
2;30;43;34;4790.60;
2;30;38;12;4787.88;
2;30;45;36;4968.00;
2;30;46;19;11381.00;
2;30;40;23;2299.77;
2;30;57;24;3576.00;
2;30;61;40;3596.00;
2;30;42;32;7679.68;
2;27;53;32;31968.00;
2;27;49;31;18569.00;
2;27;54;42;11759.16;
2;27;52;45;15745.50;
2;27;36;45;12149.55;
2;27;58;34;13566.00;
2;27;50;38;18962.00;
2;27;56;3;1347.00;
2;27;63;30;4170.00;
2;27;44;42;15498.00;
2;27;59;38;11399.62;
2;27;64;33;1646.70;
2;27;60;48;9599.52;
2;27;62;38;9462.00;
2;27;47;36;3236.40;
2;27;39;9;1169.91;
2;27;34;16;6559.84;
2;27;55;48;35952.00;
2;27;51;24;19200.00;
2;27;48;6;893.94;
2;27;41;27;3779.73;
2;27;37;1;779.99;
2;27;33;27;12689.73;
2;27;35;34;2719.66;
2;27;43;9;1268.10;
2;27;38;24;9575.76;
2;27;45;41;5658.00;
2;27;46;12;7188.00;
2;27;40;27;2699.73;
2;27;57;10;1490.00;
2;27;61;18;1618.20;
2;27;42;14;3359.86;
2;18;53;44;43956.00;
2;18;49;30;17970.00;
2;18;54;30;8399.40;
2;18;52;21;7347.90;
2;18;36;4;1079.96;
2;18;58;16;6384.00;
2;18;50;10;4990.00;
2;18;56;4;1796.00;
2;18;63;10;1390.00;
2;18;44;21;7749.00;
2;18;59;14;4199.86;
2;18;64;26;1297.40;
2;18;60;8;1599.92;
2;18;62;40;9960.00;
2;18;47;21;1887.90;
2;18;39;28;3639.72;
2;18;34;7;2869.93;
2;18;55;40;29960.00;
2;18;51;31;24800.00;
2;18;48;17;2532.83;
2;18;41;29;4059.71;
2;18;37;28;21839.72;
2;18;33;18;8459.82;
2;18;35;17;1359.83;
2;18;43;15;2113.50;
2;18;38;18;7181.82;
2;18;45;29;4002.00;
2;18;46;10;5990.00;
2;18;40;27;2699.73;
2;18;57;16;2384.00;
2;18;61;35;3146.50;
2;18;42;41;9839.59;
2;20;53;39;38961.00;
2;20;49;6;3594.00;
2;20;54;49;13719.02;
2;20;52;25;8747.50;
2;20;36;27;7289.73;
2;20;58;49;19551.00;
2;20;50;49;24451.00;
2;20;56;14;6286.00;
2;20;63;16;2224.00;
2;20;44;22;8118.00;
2;20;59;1;299.99;
2;20;64;38;1896.20;
2;20;60;8;1599.92;
2;20;62;44;10956.00;
2;20;47;23;2067.70;
2;20;39;18;2339.82;
2;20;34;37;15169.63;
2;20;55;35;26215.00;
2;20;51;8;6400.00;
2;20;48;38;5661.62;
2;20;41;4;559.96;
2;20;37;1;779.99;
2;20;33;7;3289.93;
2;20;35;17;1359.83;
2;20;43;29;4086.10;
2;20;38;11;4388.89;
2;20;45;35;4830.00;
2;20;46;44;26356.00;
2;20;40;3;299.97;
2;20;57;21;3129.00;
2;20;61;25;2247.50;
2;20;42;4;959.96;
2;28;53;38;37962.00;
2;28;49;39;23361.00;
2;28;54;1;279.98;
2;28;52;49;17145.10;
2;28;36;34;9179.66;
2;28;58;46;18354.00;
2;28;50;42;20958.00;
2;28;56;3;1347.00;
2;28;63;31;4309.00;
2;28;44;12;4428.00;
2;28;59;15;4499.85;
2;28;64;38;1896.20;
2;28;60;7;1399.93;
2;28;62;23;5727.00;
2;28;47;26;2337.40;
2;28;39;48;6239.52;
2;28;34;21;8609.79;
2;28;55;1;749.00;
2;28;51;6;4800.00;
2;28;48;44;6555.56;
2;28;41;33;4619.67;
2;28;37;3;2339.97;
2;28;33;17;7989.83;
2;28;35;7;559.93;
2;28;43;18;2536.20;
2;28;38;7;2792.93;
2;28;45;12;1656.00;
2;28;46;16;9584.00;
2;28;40;46;4599.54;
2;28;57;9;1341.00;
2;28;61;28;2517.20;
2;28;42;28;6719.72;
2;24;53;47;46953.00;
2;24;49;6;3594.00;
2;24;54;27;7559.46;
2;24;52;27;9447.30;
2;24;36;48;12959.52;
2;24;58;13;5187.00;
2;24;50;41;20459.00;
2;24;56;10;4490.00;
2;24;63;13;1807.00;
2;24;44;46;16974.00;
2;24;59;11;3299.89;
2;24;64;7;349.30;
2;24;60;21;4199.79;
2;24;62;41;10209.00;
2;24;47;48;4315.20;
2;24;39;9;1169.91;
2;24;34;43;17629.57;
2;24;55;21;15729.00;
2;24;51;38;30400.00;
2;24;48;15;2234.85;
2;24;41;34;4759.66;
2;24;37;12;9359.88;
2;24;33;11;5169.89;
2;24;35;45;3599.55;
2;24;43;20;2818.00;
2;24;38;1;398.99;
2;24;45;29;4002.00;
2;24;46;33;19767.00;
2;24;40;45;4499.55;
2;24;57;10;1490.00;
2;24;61;48;4315.20;
2;24;42;20;4799.80;
2;17;53;31;30969.00;
2;17;49;10;5990.00;
2;17;54;33;9239.34;
2;17;52;42;14695.80;
2;17;36;35;9449.65;
2;17;58;0;0.00;
2;17;50;22;10978.00;
2;17;56;0;0.00;
2;17;63;44;6116.00;
2;17;44;28;10332.00;
2;17;59;28;8399.72;
2;17;64;34;1696.60;
2;17;60;34;6799.66;
2;17;62;20;4980.00;
2;17;47;8;719.20;
2;17;39;44;5719.56;
2;17;34;43;17629.57;
2;17;55;47;35203.00;
2;17;51;42;33600.00;
2;17;48;15;2234.85;
2;17;41;19;2659.81;
2;17;37;39;30419.61;
2;17;33;43;20209.57;
2;17;35;31;2479.69;
2;17;43;29;4086.10;
2;17;38;28;11171.72;
2;17;45;22;3036.00;
2;17;46;5;2995.00;
2;17;40;49;4899.51;
2;17;57;30;4470.00;
2;17;61;39;3506.10;
2;17;42;35;8399.65;
2;23;53;45;44955.00;
2;23;49;11;6589.00;
2;23;54;31;8679.38;
2;23;52;46;16095.40;
2;23;36;11;2969.89;
2;23;58;43;17157.00;
2;23;50;45;22455.00;
2;23;56;11;4939.00;
2;23;63;8;1112.00;
2;23;44;32;11808.00;
2;23;59;39;11699.61;
2;23;64;40;1996.00;
2;23;60;33;6599.67;
2;23;62;35;8715.00;
2;23;47;5;449.50;
